docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	False	10	0.25	0.0019651333167084173	0.2255082306238234	0.223543097307115
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	False	20	1.0	-0.003190850457680694	0.20606130233077463	0.20925215278845533
2b5712098a0654934d117ded71d2731f569691c7	1920	4	1.0	False	20	0.25	0.003827427869541128	0.22668927420122326	0.22286184633168213
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	True	10	1.0	9.419337697482572e-05	0.16480567616718986	0.16471148279021502
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	True	10	0.25	0.002919080770494631	0.19204315413661155	0.18912407336611692
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	True	20	1.0	-0.00046831036220228855	0.16523300988202416	0.16570132024422643
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	True	20	0.25	0.005152386459159497	0.1934163697173928	0.1882639832582333
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	False	10	1.0	5.905369913348363e-05	0.16470314962033994	0.16464409592120643
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	False	10	0.25	0.002921651277488335	0.19200608716445883	0.1890844358869705
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	False	20	1.0	-0.0005419416920056791	0.16497952835375018	0.16552147004575585
2b5712098a0654934d117ded71d2731f569691c7	1920	4	0.05	False	20	0.25	0.005110052400733672	0.19334245131553257	0.1882323989147989
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	True	10	1.0	-0.003570020310871898	0.21472120868287453	0.21829122899374642
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	True	10	0.25	-0.001530926983591696	0.21492258579612825	0.21645351277971994
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	True	20	1.0	-0.005669557168272388	0.21383599885104337	0.21950555601931573
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	True	20	0.25	-0.003499497251149175	0.21425145480908742	0.2177509520602366
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	False	10	1.0	-0.0035582575690826374	0.21472120868287453	0.21827946625195715
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	False	10	0.25	-0.0015192936035341997	0.21492258579612825	0.21644187939966245
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	False	20	1.0	-0.005652480106122758	0.21383599885104337	0.2194884789571661
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	1.0	False	20	0.25	-0.00348355173963083	0.21425145480908742	0.21773500654871825
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	True	10	1.0	-0.0006782587191466044	0.16982693480104843	0.17050519352019505
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	True	10	0.25	0.00017910170515444968	0.17112726045885884	0.1709481587537044
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	True	20	1.0	-0.0036849934515007857	0.16852145090679954	0.17220644435830035
5e0a0653dc98f0f329c9f5d1205e2c0c7a47c2fa	1920	4	0.05	True	20	0.25	-0.002944780061386626	0.16982871824211873	0.17277349830350536
